epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
129,10201,1.06288,0.49798,1.1544,0.98919,0.93513,0.97164,0.69095,1.08835,0.40167,1.1134,0.005776,0.005776,0.005776
130,10280.4,1.05867,0.49205,1.1587,0.98933,0.93467,0.97107,0.69185,1.08845,0.40094,1.11273,0.005743,0.005743,0.005743
131,10360.1,1.04143,0.48078,1.14006,0.98869,0.93467,0.97128,0.69079,1.08771,0.40056,1.11229,0.00571,0.00571,0.00571
132,10439.2,1.0622,0.50591,1.14994,0.97742,0.9429,0.97173,0.6912,1.08797,0.39998,1.1121,0.005677,0.005677,0.005677
133,10518.6,1.05416,0.48532,1.14576,0.98033,0.94153,0.97095,0.69134,1.08804,0.39984,1.11124,0.005644,0.005644,0.005644
134,10598.8,1.03943,0.47964,1.13618,0.98099,0.94288,0.97194,0.69159,1.08742,0.39945,1.111,0.005611,0.005611,0.005611
135,10676,1.03504,0.48507,1.1407,0.981,0.94333,0.97194,0.69165,1.08715,0.39828,1.11072,0.005578,0.005578,0.005578
136,10754.5,1.05542,0.49086,1.14497,0.97836,0.94198,0.97003,0.69212,1.08743,0.39888,1.11076,0.005545,0.005545,0.005545
137,10833.6,1.05703,0.49624,1.15164,0.97818,0.94209,0.96987,0.69143,1.08802,0.3986,1.11108,0.005512,0.005512,0.005512
138,10912.7,1.04288,0.48334,1.14164,0.97772,0.94238,0.9702,0.69185,1.08759,0.39798,1.11085,0.005479,0.005479,0.005479
139,10992,1.03781,0.48731,1.1472,0.97623,0.94427,0.97027,0.69207,1.08739,0.39719,1.11043,0.005446,0.005446,0.005446
140,11071.2,1.04522,0.48303,1.15162,0.97595,0.94555,0.96996,0.69146,1.08713,0.397,1.11078,0.005413,0.005413,0.005413
141,11149.1,1.04297,0.48319,1.1451,0.97518,0.94564,0.96997,0.69129,1.08637,0.39666,1.11059,0.00538,0.00538,0.00538
142,11228.8,1.04318,0.48274,1.14285,0.97458,0.94518,0.96982,0.69071,1.08671,0.39665,1.11086,0.005347,0.005347,0.005347
143,11308,1.03099,0.47926,1.13477,0.97414,0.94637,0.97037,0.69105,1.08687,0.39617,1.11108,0.005314,0.005314,0.005314
144,11388.7,1.04792,0.4861,1.1449,0.97447,0.94518,0.97009,0.69066,1.0864,0.39625,1.11086,0.005281,0.005281,0.005281
145,11468.7,1.03836,0.48827,1.13851,0.975,0.94609,0.97153,0.69108,1.08624,0.39587,1.11086,0.005248,0.005248,0.005248
146,11549.1,1.0484,0.48721,1.14815,0.98003,0.94016,0.97145,0.69152,1.08642,0.39557,1.11061,0.005215,0.005215,0.005215
147,11628.7,1.03471,0.47482,1.14218,0.97908,0.94081,0.97124,0.69195,1.08658,0.39477,1.11086,0.005182,0.005182,0.005182
148,11707.8,1.02439,0.48001,1.14459,0.97893,0.94107,0.97114,0.69172,1.08604,0.39461,1.1109,0.005149,0.005149,0.005149
149,11787.1,1.04313,0.48268,1.14339,0.97849,0.94061,0.97098,0.69192,1.08661,0.39412,1.11112,0.005116,0.005116,0.005116
150,11866.9,1.03165,0.47518,1.14029,0.97412,0.94588,0.97078,0.6924,1.08645,0.39465,1.11098,0.005083,0.005083,0.005083
151,11946.4,1.03595,0.48488,1.14317,0.97416,0.94708,0.9707,0.69341,1.08592,0.39472,1.11072,0.00505,0.00505,0.00505
152,12026.1,1.03501,0.4813,1.14702,0.97368,0.94701,0.97074,0.69244,1.08653,0.39433,1.11086,0.005017,0.005017,0.005017
153,12105.8,1.02921,0.4784,1.14254,0.97367,0.94619,0.97072,0.69215,1.08692,0.39411,1.11113,0.004984,0.004984,0.004984
154,12185.5,1.03664,0.47607,1.14046,0.97869,0.94061,0.9707,0.69123,1.08727,0.39425,1.11122,0.004951,0.004951,0.004951
155,12265.4,1.0117,0.46998,1.13022,0.97428,0.94564,0.97063,0.69226,1.0875,0.39439,1.11139,0.004918,0.004918,0.004918
156,12345.2,1.03398,0.47479,1.138,0.97908,0.9409,0.97052,0.69199,1.08739,0.39421,1.11144,0.004885,0.004885,0.004885
157,12425.7,1.04223,0.47548,1.13838,0.98509,0.93569,0.97067,0.69197,1.08691,0.39343,1.11106,0.004852,0.004852,0.004852
158,12506.2,1.02308,0.47067,1.13654,0.98197,0.93878,0.97109,0.69198,1.08663,0.39315,1.1108,0.004819,0.004819,0.004819
159,12585.4,1.01402,0.46578,1.11742,0.98651,0.93538,0.97067,0.69144,1.08695,0.39304,1.11082,0.004786,0.004786,0.004786
160,12665.6,1.03916,0.4796,1.13398,0.98229,0.93878,0.97077,0.69175,1.08592,0.39251,1.1102,0.004753,0.004753,0.004753
161,12746,1.03342,0.47274,1.12674,0.9814,0.9399,0.9708,0.69133,1.08566,0.39169,1.10979,0.00472,0.00472,0.00472
162,12826.7,1.01845,0.46658,1.12523,0.97735,0.94605,0.97081,0.69132,1.08626,0.39154,1.10998,0.004687,0.004687,0.004687
163,12907.6,1.0287,0.47192,1.13175,0.98187,0.94004,0.97061,0.6914,1.08531,0.39127,1.1097,0.004654,0.004654,0.004654
164,12987.6,1.02075,0.47122,1.12563,0.9781,0.94564,0.97076,0.69176,1.08552,0.39135,1.10975,0.004621,0.004621,0.004621
165,13068,1.02917,0.46745,1.12989,0.98188,0.94078,0.97059,0.69218,1.08487,0.39111,1.10972,0.004588,0.004588,0.004588
166,13148.2,1.02388,0.466,1.13094,0.9778,0.94578,0.97092,0.69236,1.08482,0.39108,1.1099,0.004555,0.004555,0.004555
167,13228.9,1.02144,0.47392,1.12697,0.97987,0.94609,0.97112,0.69241,1.08456,0.39089,1.10998,0.004522,0.004522,0.004522
