epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
145,7830.82,0.99141,0.44396,1.0537,0.98308,0.95537,0.97672,0.71671,1.04467,0.36329,1.02579,0.005248,0.005248,0.005248
146,7884.88,0.98925,0.44738,1.05541,0.98346,0.95477,0.97649,0.71678,1.04425,0.36347,1.02588,0.005215,0.005215,0.005215
147,7938.9,0.98757,0.44475,1.04964,0.9845,0.95386,0.97619,0.71704,1.04384,0.36341,1.0256,0.005182,0.005182,0.005182
148,7992.96,0.99494,0.44622,1.05683,0.98489,0.95316,0.97563,0.71713,1.04355,0.36302,1.0255,0.005149,0.005149,0.005149
149,8047.02,0.98937,0.4468,1.05091,0.98477,0.9534,0.9756,0.71727,1.04368,0.36274,1.0255,0.005116,0.005116,0.005116
150,8101,0.98175,0.44199,1.05253,0.98371,0.95295,0.97513,0.71753,1.0434,0.36244,1.02532,0.005083,0.005083,0.005083
151,8155.19,0.99205,0.44272,1.05414,0.98202,0.95432,0.97516,0.71807,1.04276,0.36214,1.02511,0.00505,0.00505,0.00505
152,8209.21,0.98453,0.44201,1.04866,0.98251,0.95432,0.97512,0.71812,1.04258,0.36167,1.02485,0.005017,0.005017,0.005017
153,8263.3,0.98339,0.43702,1.05481,0.98297,0.95477,0.9754,0.71798,1.04275,0.36174,1.02483,0.004984,0.004984,0.004984
154,8317.37,0.97675,0.4376,1.04885,0.98122,0.95453,0.97535,0.71694,1.04254,0.36125,1.02487,0.004951,0.004951,0.004951
155,8371.42,0.97829,0.4402,1.04633,0.98123,0.95432,0.97533,0.71713,1.04267,0.36091,1.0249,0.004918,0.004918,0.004918
156,8425.51,0.97853,0.43688,1.04855,0.9812,0.95361,0.97511,0.71673,1.04239,0.3615,1.02493,0.004885,0.004885,0.004885
157,8479.57,0.98211,0.43934,1.04638,0.98716,0.94854,0.9751,0.71694,1.04243,0.36128,1.02494,0.004852,0.004852,0.004852
158,8533.64,0.98569,0.43825,1.05275,0.9821,0.95254,0.97519,0.71682,1.04208,0.36115,1.0248,0.004819,0.004819,0.004819
159,8587.65,0.98592,0.44437,1.05277,0.9848,0.95066,0.97522,0.7171,1.0417,0.36147,1.0247,0.004786,0.004786,0.004786
160,8641.72,0.97715,0.43456,1.04972,0.98442,0.95066,0.97528,0.71687,1.04152,0.36149,1.0245,0.004753,0.004753,0.004753
161,8695.97,0.9788,0.43521,1.04983,0.98439,0.95069,0.97518,0.71682,1.04124,0.36095,1.02442,0.00472,0.00472,0.00472
162,8750.06,0.97595,0.43795,1.04949,0.98439,0.95076,0.97524,0.717,1.04128,0.36098,1.02442,0.004687,0.004687,0.004687
163,8804.1,0.97437,0.43343,1.04909,0.98429,0.95066,0.97529,0.71736,1.04113,0.36067,1.02424,0.004654,0.004654,0.004654
164,8858.35,0.98087,0.43522,1.04628,0.98679,0.94929,0.97535,0.71669,1.04093,0.36068,1.02412,0.004621,0.004621,0.004621
165,8912.59,0.97396,0.43689,1.04739,0.98301,0.95136,0.97538,0.71671,1.04079,0.36018,1.0241,0.004588,0.004588,0.004588
166,8966.55,0.97157,0.43015,1.04448,0.983,0.95117,0.97537,0.71686,1.04071,0.36007,1.0242,0.004555,0.004555,0.004555
