epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,4176.52,1.07532,0.5198,1.08836,0.98004,0.94197,0.96967,0.68395,1.10275,0.43837,1.05999,0.008185,0.008185,0.008185
57,4250.38,1.0724,0.52022,1.09383,0.98616,0.94431,0.96982,0.67951,1.13206,0.43294,1.07157,0.008152,0.008152,0.008152
58,4324.36,1.0707,0.52466,1.10045,0.9888,0.94107,0.96996,0.69343,1.08795,0.42568,1.05994,0.008119,0.008119,0.008119
59,4397.58,1.07282,0.52,1.0999,0.97724,0.94472,0.97139,0.67798,1.13484,0.42656,1.06662,0.008086,0.008086,0.008086
60,4471.34,1.06154,0.50774,1.08628,0.9792,0.9429,0.97044,0.6934,1.07092,0.42653,1.04845,0.008053,0.008053,0.008053
61,4544.84,1.05749,0.50571,1.08873,0.98414,0.94518,0.97313,0.68746,1.1211,0.42255,1.05622,0.00802,0.00802,0.00802
62,4618.55,1.05736,0.50898,1.09273,0.98611,0.94055,0.97024,0.68507,1.10264,0.42679,1.05814,0.007987,0.007987,0.007987
63,4692.25,1.05535,0.50726,1.09095,0.97738,0.94766,0.96829,0.67973,1.12096,0.43126,1.06057,0.007954,0.007954,0.007954
64,4765.62,1.07075,0.52062,1.10111,0.97327,0.94929,0.97034,0.68716,1.08868,0.42587,1.05253,0.007921,0.007921,0.007921
65,4839.52,1.07785,0.51534,1.08744,0.98303,0.9397,0.9708,0.68097,1.10906,0.42369,1.05779,0.007888,0.007888,0.007888
66,4913.38,1.05836,0.50453,1.09286,0.98263,0.94564,0.97531,0.69795,1.08543,0.4188,1.05169,0.007855,0.007855,0.007855
67,4986.52,1.05214,0.50303,1.08592,0.98372,0.94838,0.97145,0.69323,1.07203,0.40554,1.04337,0.007822,0.007822,0.007822
68,5061.16,1.0542,0.50601,1.08784,0.98444,0.94746,0.96849,0.68113,1.10936,0.42213,1.05875,0.007789,0.007789,0.007789
69,5135.86,1.06571,0.50432,1.08712,0.98336,0.94477,0.97125,0.69602,1.0731,0.41441,1.04254,0.007756,0.007756,0.007756
70,5210.98,1.06493,0.50841,1.09003,0.98238,0.94472,0.97127,0.68719,1.09998,0.41429,1.04757,0.007723,0.007723,0.007723
